"stockcode","description","quantity","revenue","profit"
"85132A","CHARLIE + LOLA BISCUITS TINS","545","1561.7700","390.442500"
"85132A","damaged","-97","0.0000","0.000000"
"85132b","CHARLIE AND LOLA TABLE TINS","9","74.6100","18.652500"
"85132B","CHARLIE AND LOLA TABLE TINS","529","1156.1700","289.042500"
"85132B","","-42","0.0000","0.000000"
"85132c","CHARLIE AND LOLA FIGURES TINS","3","24.8700","6.217500"
"85132C","CHARLIE AND LOLA FIGURES TINS","1515","3552.5700","888.142500"
"85132C","damages","-109","0.0000","0.000000"
"85135A","YELLOW DRAGONFLY HELICOPTER","19","151.0500","37.762500"
"85135A","","9","0.0000","0.000000"
"85135B","BLUE DRAGONFLY HELICOPTER","64","516.6000","129.150000"
"85135B","check","3","0.0000","0.000000"
"85135B","Found","53","0.0000","0.000000"
"85135B","","-65","0.0000","0.000000"
"85135C","Damages","-49","0.0000","0.000000"
"85135C","found","36","0.0000","0.000000"
"85135C","RED DRAGONFLY HELICOPTER","105","848.4300","212.107500"
"85136A","damages","-77","0.0000","0.000000"
"85136A","YELLOW SHARK HELICOPTER","72","580.3600","145.090000"
"85136B","BLUE SHARK HELICOPTER","2","15.9000","3.975000"
"85136B","","-4","0.0000","0.000000"
"85136C","damages","-36","0.0000","0.000000"
"85136C","RED SHARK HELICOPTER","52","421.1800","105.295000"
"85141","JARDIN ETCHED GLASS FRUITBOWL","115","595.1900","148.797500"
"85141","","-4","0.0000","0.000000"
"85144","JARDIN ETCHED GLASS BUTTER DISH","1","7.2500","1.812500"
"85144","JARDIN ETCHED GLASS CHEESE DISH","221","579.3500","144.837500"
"85144","","-38","0.0000","0.000000"
"85145","JARDIN ETCHED GLASS LARGE BELL JAR","38","167.7000","41.925000"
"85145","","9","0.0000","0.000000"
"85146","JARDIN ETCHED GLASS SMALL BELL JAR","45","171.1100","42.777500"
"85146","","8","0.0000","0.000000"
"85150","LADIES & GENTLEMEN METAL SIGN","4034","9376.2300","2344.057500"
"85150","","118","0.0000","0.000000"
"85152","HAND OVER THE CHOCOLATE   SIGN ","8198","15848.1100","3962.027500"
"85152","","-4","0.0000","0.000000"
"85159A","BLACK TEA,COFFEE,SUGAR JARS","413","700.9500","175.237500"
"85159B","WHITE TEA,COFFEE,SUGAR JARS","584","1047.9600","261.990000"
"85160a","WHITE BIRD GARDEN DESIGN MUG","1","16.1300","4.032500"
"85160A","WHITE BIRD GARDEN DESIGN MUG","6","7.5000","1.875000"
"85160A","","-21","0.0000","0.000000"
"85160B","BLACK BIRD GARDEN DESIGN MUG","104","61.4600","15.365000"
"85161","ACRYLIC GEOMETRIC LAMP","35","568.6500","142.162500"
"85161","samples/damages","-20","0.0000","0.000000"
"85163A","WHITE BAROQUE WALL CLOCK ","66","559.0000","139.750000"
"85163B","BLACK BAROQUE WALL CLOCK ","83","770.9300","192.732500"
"85167B","BLACK GRAND BAROQUE PHOTO FRAME","50","109.9400","27.485000"
"85167B","DAMAGED","-1","0.0000","0.000000"
"85167B","","-24","0.0000","0.000000"
"85168B","BLACK BAROQUE CARRIAGE CLOCK","51","432.7900","108.197500"
"85169A","IVORY LOVE BIRD CANDLE","800","798.0200","199.505000"
"85169B","BLACK LOVE BIRD CANDLE","329","356.0600","89.015000"
"85169C","EAU DE NIL LOVE BIRD CANDLE","417","437.8600","109.465000"
"85169D","PINK LOVE BIRD CANDLE","350","354.8300","88.707500"
"85170A","SET/6 IVORY BIRD T-LIGHT CANDLES","1","2.1000","0.525000"
"85170A","","1","0.0000","0.000000"
"85170B","SET/6 BLACK BIRD T-LIGHT CANDLES","214","314.6500","78.662500"
"85170C","SET/6 EAU DE NIL BIRD T-LIGHTS","335","608.5300","152.132500"
"85170D","SET/6 PINK BIRD T-LIGHT CANDLES","446","788.9900","197.247500"
"85172","?sold as sets?","-600","0.0000","0.000000"
"85172","check","-145","0.0000","0.000000"
"85172","Dotcom set","-675","0.0000","0.000000"
"85172","HYACINTH BULB T-LIGHT CANDLES","1265","549.1000","137.275000"
"85172","wrongly sold as sets","-600","0.0000","0.000000"
"85173","SET/6 FROG PRINCE T-LIGHT CANDLES","474","782.2700","195.567500"
"85174","S/4 CACTI CANDLES","614","2932.7300","733.182500"
"85175","? sold as sets?","-1200","0.0000","0.000000"
"85175","Amazon sold sets","-210","0.0000","0.000000"
"85175","CACTI T-LIGHT CANDLES","5255","2251.1800","562.795000"
"85175","check","-42","0.0000","0.000000"
"85175","dotcom sold sets","-345","0.0000","0.000000"
"85175","wrongly sold sets","-975","0.0000","0.000000"
"85175","","20","0.0000","0.000000"
"85176","SEWING SUSAN 21 NEEDLE SET","917","879.6200","219.905000"
"85177","BASKET OF FLOWERS SEWING KIT","812","644.2100","161.052500"
"85178","VICTORIAN SEWING KIT","2230","2500.9800","625.245000"
"85179a","GREEN BITTY LIGHT CHAIN","1","2.4600","0.615000"
"85179A","GREEN BITTY LIGHT CHAIN","193","380.7900","95.197500"
"85179B","","-1","0.0000","0.000000"
"85179C","PINK BITTY LIGHT CHAIN","106","201.3100","50.327500"
"85180A","RED HEARTS LIGHT CHAIN ","497","1014.7600","253.690000"
"85180B","PINK HEARTS LIGHT CHAIN ","271","587.2000","146.800000"
"85183A","CHARLIE & LOLA WASTEPAPER BIN BLUE","665","849.5400","212.385000"
"85183B","CHARLIE & LOLA WASTEPAPER BIN FLORA","996","1323.3700","330.842500"
"85184c","SET 4 VALENTINE DECOUPAGE HEART BOX","2","11.5800","2.895000"
"85184C","S/4 VALENTINE DECOUPAGE HEART BOX","1484","2443.0400","610.760000"
"85184C","SET 4 VALENTINE DECOUPAGE HEART BOX","172","554.6000","138.650000"
"85185B","?","-259","0.0000","0.000000"
"85185B","Found in w/hse","50","0.0000","0.000000"
"85185B","PINK HORSE SOCK PUPPET","262","797.1400","199.285000"
"85185B","PINK HORSE SOCK PUPPET KIT","43","126.8500","31.712500"
"85185B","","153","0.0000","0.000000"
"85185D","FROG SOCK PUPPET","15","44.2500","11.062500"
"85185D","","0","0.0000","0.000000"
"85186A","EASTER BUNNY GARLAND OF FLOWERS","615","293.8000","73.450000"
"85186C","BUNNY EGG GARLAND","508","260.7700","65.192500"
"85187","S/12 MINI RABBIT EASTER","337","556.5300","139.132500"
"85188A","GREEN METAL SWINGING BUNNY","316","275.6200","68.905000"
"85188B","PINK METAL SWINGING BUNNY","78","68.7000","17.175000"
"85188B","","-70","0.0000","0.000000"
"85189","HANGING BUTTERFLY  EGG","9","7.6500","1.912500"
"85189","","-6","0.0000","0.000000"
"85194L","HANGING SPRING FLOWER EGG LARGE","920","799.9400","199.985000"
"85194S","HANGING SPRING FLOWER EGG SMALL","1168","470.7800","117.695000"
"85195","HANGING HEART BASKET","11","23.1000","5.775000"
"85195","","-13","0.0000","0.000000"
"85197","SET OF 12 MINI BUNNIES IN A BUCKET","35","73.5000","18.375000"
"85197","","28","0.0000","0.000000"
"85198","ASSORTED FARMYARD ANIMALS IN BUCKET","90","74.5800","18.645000"
"85198","","-11","0.0000","0.000000"
"85199L","?","-250","0.0000","0.000000"
"85199L","LARGE HANGING IVORY & RED WOOD BIRD","964","654.9800","163.745000"
"85199S","SMALL HANGING IVORY/RED WOOD BIRD","2643","1295.1700","323.792500"
"85200","BUNNY EGG BOX","183","228.7500","57.187500"
"85200","","6","0.0000","0.000000"
"85202","HANGING WOOD AND FELT HEART","676","314.8100","78.702500"
"85203","HANGING WOOD AND FELT BUTTERFLY ","896","409.4100","102.352500"
"85204","HANGING WOOD AND FELT FLOWER","2054","325.8400","81.460000"
"85204","lost??","-1131","0.0000","0.000000"
"85205B","PINK FELT EASTER RABBIT GARLAND","122","323.1500","80.787500"
"85206A","CREAM FELT EASTER EGG BASKET","976","1572.2300","393.057500"
"85206A","","-73","0.0000","0.000000"
"85206B","PINK FELT EASTER EGG BASKET","14","23.1000","5.775000"
"85208","check","-22","0.0000","0.000000"
"85208","SET/12 FUNKY FELT FLOWER PEG IN BAG","224","419.0100","104.752500"
"85211","S/4 GROOVY CAT MAGNETS","147","173.5800","43.395000"
"85211","","-1","0.0000","0.000000"
"85212","MINI PAINTED GARDEN DECORATION ","2476","761.4000","190.350000"
"85213","MINI  ZINC GARDEN DECORATIONS ","840","333.1800","83.295000"
"85213","","90","0.0000","0.000000"
"85214","TUB 24 PINK FLOWER PEGS","164","271.0400","67.760000"
"85214","","70","0.0000","0.000000"
"85215","ASSORTED CHEESE FRIDGE MAGNETS","223","180.7100","45.177500"
"85215","Damaged","-29","0.0000","0.000000"
"85215","","120","0.0000","0.000000"
"85216","ASSORTED CAKES FRIDGE MAGNETS","55","35.7500","8.937500"
"85224","ASSORTED COLOUR SILK GLASSES CASE","3","6.3000","1.575000"
"85224","","-7","0.0000","0.000000"
"85225","BLING KEY RING STAND","6","6.2500","1.562500"
"85226A","","1","0.0000","0.000000"
"85226C","","-6","0.0000","0.000000"
"85227","SET OF 6 3D KIT CARDS FOR KIDS","1488","1368.7500","342.187500"
"85230A","OPIUM SCENTED VOTIVE CANDLE","840","203.2800","50.820000"
"85230B","CINNAMON SCENTED VOTIVE CANDLE","1288","333.2000","83.300000"
"85230E","Damaged","-48","0.0000","0.000000"
"85230E","STRAWBRY SCENTED VOTIVE CANDLE","1101","267.4500","66.862500"
"85230E","","-178","0.0000","0.000000"
"85230F","JASMINE VOTIVE CANDLE","338","90.3400","22.585000"
"85230F","","-48","0.0000","0.000000"
"85230G","ORANGE VOTIVE CANDLE","984","243.1200","60.780000"
"85231b","CINAMMON SET OF 9 T-LIGHTS","3","4.9200","1.230000"
"85231B","CINAMMON SET OF 9 T-LIGHTS","857","768.2300","192.057500"
"85231g","ORANGE SCENTED SET/9 T-LIGHTS","6","9.7800","2.445000"
"85231G","amazon","1","0.0000","0.000000"
"85231G","check","-110","0.0000","0.000000"
"85231G","ORANGE SCENTED SET/9 T-LIGHTS","584","492.7700","123.192500"
"85232A","SET/3 POLKADOT STACKING TINS","75","374.7000","93.675000"
"85232A","","-14","0.0000","0.000000"
"85232B","SET OF 3 BABUSHKA STACKING TINS","20","103.2000","25.800000"
"85232B","","5","0.0000","0.000000"
"85232D","mix up with c","-118","0.0000","0.000000"
"85232D","SET/3 DECOUPAGE STACKING TINS","191","982.6200","245.655000"
"85232D","","144","0.0000","0.000000"
"90000A","RASPBERRY ANT COPPER FLOWER NECKLAC","13","77.9100","19.477500"
"90000B","MIDNIGHT BLUE COPPER FLOWER NECKLAC","11","67.8300","16.957500"
"90000C","","-1","0.0000","0.000000"
"90000D","COPPER/OLIVE GREEN FLOWER NECKLACE","21","129.8500","32.462500"
"90001A","ANTIQUE RASPBERRY FLOWER EARRINGS","5","20.9500","5.237500"
"90001B","ANTIQUE MID BLUE FLOWER EARRINGS","5","21.1500","5.287500"
"90001C","ANTIQUE OPAL WHITE FLOWER EARRINGS","5","21.1300","5.282500"
"90001D","ANTIQUE OLIVE GREEN FLOWER EARRINGS","7","29.7300","7.432500"
"90002D","FLOWER BURST SILVER RING CRYSTAL","13","48.7100","12.177500"
"90002D","","9","0.0000","0.000000"
"90003B","ROSE COLOUR PAIR HEART HAIR SLIDES","11","41.3100","10.327500"
"90003C","MIDNIGHT BLUE PAIR HEART HAIR SLIDE","28","104.8400","26.210000"
"90003D","CRYSTAL PAIR HEART HAIR SLIDES","26","97.2600","24.315000"
"90003E","GREEN PAIR HEART HAIR SLIDES","19","71.1100","17.777500"
"90005A","JADE GREEN ENAMEL HAIR COMB","14","28.0200","7.005000"
"90005A","","3","0.0000","0.000000"
"90010A","MIDNIGHT BLUE GLASS/SILVER BRACELET","18","167.3000","41.825000"
"90010A","","25","0.0000","0.000000"
"90010B","BLACK/WHITE GLASS/SILVER BRACELET","11","100.0900","25.022500"
"90010B","","-50","0.0000","0.000000"
"90010E","AMBER GLASS/SILVER BRACELET","25","227.8900","56.972500"
"90011A","MIDNIGHT BLUE CRYSTAL DROP EARRINGS","6","17.5100","4.377500"
"90011B","BLACK CRYSTAL DROP EARRINGS","12","35.2700","8.817500"
"90011C","GREEN CRYSTAL DROP EARRINGS","2","5.8000","1.450000"
"90011D","PURPLE CRYSTAL DROP EARRINGS","3","8.7600","2.190000"
"90011E","AMBER CRYSTAL DROP EARRINGS","3","8.7600","2.190000"
"90012A","MIDNIGHT BLUE DROP CRYSTAL NECKLACE","11","53.7600","13.440000"
"90012A","stock check","-18","0.0000","0.000000"
"90012B","BLACK DROP CRYSTAL NECKLACE","13","45.3500","11.337500"
"90012B","check","-5","0.0000","0.000000"
"90013A","MIDNIGHT BLUE VINTAGE EARRINGS","44","165.3200","41.330000"
"90013B","BLACK VINTAGE EARRINGS","36","149.4100","37.352500"
"90013C","GREEN VINTAGE EARRINGS ","39","158.0800","39.520000"
"90013D","PURPLE VINTAGE EARRINGS","6","25.1700","6.292500"
"90014A","check","-12","0.0000","0.000000"
"90014A","SILVER M.O.P. ORBIT NECKLACE","11","54.8000","13.700000"
"90014A","SILVER/MOP ORBIT NECKLACE","16","162.7900","40.697500"
"90014B","GOLD M PEARL  ORBIT NECKLACE","15","152.8400","38.210000"
"90014B","GOLD M.O.P. ORBIT NECKLACE","2","5.9000","1.475000"
"90014B","","-1","0.0000","0.000000"
"90014C","SILVER AND BLACK ORBIT NECKLACE","2","13.3500","3.337500"
"90014C","SILVER/BLACK ORBIT NECKLACE","3","29.8500","7.462500"
"90014C","","-8","0.0000","0.000000"
"90016A","SILVER/M.O.P PENDANT ORBIT NECKLACE","17","105.7100","26.427500"
"90016B","GOLD/M.O.P PENDANT ORBIT NECKLACE","22","184.6600","46.165000"
"90016C","SILVER/BLACK PENDANT ORBIT NECKLACE","3","24.9600","6.240000"
"90018A","SILVER M.O.P ORBIT DROP EARRINGS","45","189.0800","47.270000"
"90018B","GOLD M.O.P ORBIT DROP EARRINGS","22","92.2800","23.070000"
"90018C","SILVER BLACK ORBIT DROP EARRINGS","11","46.1500","11.537500"
"90019A","SILVER M.O.P ORBIT BRACELET","38","197.0900","49.272500"
"90019B","GOLD M.O.P ORBIT BRACELET","18","96.5200","24.130000"
"90019C","SILVER BLACK ORBIT BRACELET","13","68.7300","17.182500"
"90020","FILIGREE DIAMANTE CHAIN","1","12.4800","3.120000"
"90021","LASER CUT MULTI STRAND NECKLACE","1","11.9500","2.987500"
"90022","EDWARDIAN DROP EARRINGS JET BLACK","20","75.2000","18.800000"
"90023","FILIGREE DIAMANTE EARRINGS","13","55.0200","13.755000"
"90024B","NEW BAROQUE B'FLY NECKLACE RED","6","50.2800","12.570000"
"90024C","NEW BAROQUE B'FLY NECKLACE GREEN","4","33.8100","8.452500"
"90024D","NEW BAROQUE B'FLY NECKLACE PINK","2","16.8200","4.205000"
"90024E","NEW BAROQUE B'FLY NECKLACE MONTANA","2","16.8100","4.202500"
"90024F","NEW BAROQUE B'FLY NECKLACE CRYSTAL","5","42.1300","10.532500"
"90025A","BAROQUE BUTTERFLY EARRINGS BLACK","2","7.5000","1.875000"
"90025B","BAROQUE BUTTERFLY EARRINGS RED","1","3.7300","0.932500"
"90025D","BAROQUE BUTTERFLY EARRINGS PINK","3","11.1900","2.797500"
"90025E","BAROQUE BUTTERFLY EARRINGS MONTANA","1","3.7300","0.932500"
"90025F","BAROQUE BUTTERFLY EARRINGS CRYSTAL","4","14.9600","3.740000"
"90026A","GLASS BEAD HOOP NECKLACE BLACK","2","17.0000","4.250000"
"90026B","GLASS BEAD HOOP NECKLACE MONTANA","3","25.3200","6.330000"
"90026C","GLASS BEAD HOOP NECKLACE GREEN","4","33.8200","8.455000"
"90026D","GLASS BEAD HOOP NECKLACE AMETHYST","3","25.5000","6.375000"
"90027A","GLASS BEAD HOOP EARRINGS BLACK","6","17.6600","4.415000"
"90027B","GLASS BEAD HOOP EARRINGS MONTANA","3","8.7600","2.190000"
"90027C","GLASS BEAD HOOP EARRINGS GREEN","5","14.5000","3.625000"
"90027D","GLASS BEAD HOOP EARRINGS AMETHYST","9","28.4000","7.100000"
"90028","NEW BAROQUE LARGE NECKLACE BLK/WHIT","16","134.1600","33.540000"
"90029","NEW BAROQUE SMALL NECKLACE BLACK","5","42.1400","10.535000"
"90030A","SPOTTED WHITE NATURAL SEED NECKLACE","72","72.0000","18.000000"
"90030B","RED KUKUI COCONUT SEED NECKLACE","122","190.7300","47.682500"
"90030C","BROWN KUKUI COCONUT SEED NECKLACE","77","91.7000","22.925000"
"90031","BILI NUT AND WOOD NECKLACE","50","59.8900","14.972500"
"90032","IVORY SHELL HEART NECKLACE","21","103.1300","25.782500"
"90033","IVORY SHELL HEART EARRINGS","10","25.0700","6.267500"
"90034","WHITE SILVER NECKLACE SHELL GLASS","2","20.1700","5.042500"
"90035A","PEARL & SHELL 42NECKL. GREEN","5","53.6200","13.405000"
"90035A","","-9","0.0000","0.000000"
"90035C","PEARL & SHELL 42NECKL. IVORY","2","21.5000","5.375000"
"90036A","FLOWER GARLAND NECKLACE RED","6","47.7000","11.925000"
"90036B","FLOWER GLASS GARLAND NECKL.36GREEN","4","31.8000","7.950000"
"90036C","FLOWER GLASS GARLAND NECKL.36BLUE","9","71.4000","17.850000"
"90036D","FLOWER GLASS GARLAND NECKL.36BLACK","12","95.3500","23.837500"
"90036E","FLOWER GLASS GARLD NECKL36AMETHYST","14","110.9500","27.737500"
"90036F","FLOWER GLASS GARLD NECKL36TURQUOIS","8","64.0800","16.020000"
"90037A","TINY CRYSTAL BRACELET RED","1","2.4800","0.620000"
"90037B","TINY CRYSTAL BRACELET GREEN","10","25.2800","6.320000"
"90037C","TINY CRYSTAL BRACELET BLUE","5","12.5200","3.130000"
"90037D","","-5","0.0000","0.000000"
"90038A","GLASS AND PAINTED BEADS BRACELET TO","15","56.1500","14.037500"
"90038B","GLASS AND PAINTED BEADS BRACELET OL","13","48.7700","12.192500"
"90038C","GLASS AND BEADS BRACELET IVORY","9","33.6900","8.422500"
"90039A","FIRE POLISHED GLASS BRACELET RED","8","29.9600","7.490000"
"90039B","FIRE POLISHED GLASS BRACELET MONTAN","11","41.3100","10.327500"
"90039C","FIRE POLISHED GLASS BRACELET BLACK","6","22.4800","5.620000"
"90039D","FIRE POLISHED GLASS BRACELET GREEN","21","78.6900","19.672500"
"90040A","MURANO STYLE GLASS BRACELET RED","14","54.2900","13.572500"
"90040B","MURANO STYLE GLASS BRACELET BLACK","18","66.7000","16.675000"
"90040C","MURANO STYLE GLASS BRACELET GOLD","15","54.4200","13.605000"
"90041","PEARL AND CHERRY QUARTZ BRACLET","5","18.2700","4.567500"
"90042A","FRESHWATER PEARL BRACELET GOLD","3","7.6500","1.912500"
"90042B","","1","0.0000","0.000000"
"90042C","FRESHWATER PEARL BRACELET IVORY","5","12.7000","3.175000"
"90042C","","10","0.0000","0.000000"
"90043","COPPER AND BRASS BAG CHARM","4","24.8100","6.202500"
"90046","WHITE WITH METAL BAG CHARM","3","14.8500","3.712500"
"90048","GREEN WITH METAL BAG CHARM","3","14.8500","3.712500"
"90049","IVORY GOLD METAL BAG CHARM","5","34.7700","8.692500"
"90050","CRACKED GLAZE NECKLACE IVORY","6","41.8200","10.455000"
"90051","CRACKED GLAZE NECKLACE RED","10","70.1600","17.540000"
"90052","CRACKED GLAZE NECKLACE BROWN","2","14.1400","3.535000"
"90053","CRACKED GLAZE EARRINGS IVORY","4","9.9900","2.497500"
"90054","CRACKED GLAZE EARRINGS RED","9","22.5800","5.645000"
"90055","CRACKED GLAZE EARRINGS BROWN","5","12.5300","3.132500"
"90056","CHUNKY CRACKED GLAZE NECKLACE IVORY","4","43.5100","10.877500"
"90057","crushed boxes","-380","0.0000","0.000000"
"90057","DIAMANTE RING ASSORTED IN BOX.","1008","1311.3600","327.840000"
"90058A","CRYSTAL STUD EARRINGS CLEAR DISPLAY","288","109.4400","27.360000"
"90058B","CRYSTAL STUD EARRINGS ASSORTED COL ","576","218.8800","54.720000"
"90059A","DIAMANTE HAIR GRIP PACK/2 CRYSTAL","39","64.6300","16.157500"
"90059B","DIAMANTE HAIR GRIP PACK/2 BLACK DIA","10","16.6200","4.155000"
"90059C","DIAMANTE HAIR GRIP PACK/2 MONTANA","9","14.8900","3.722500"
"90059D","DIAMANTE HAIR GRIP PACK/2 PERIDOT","19","31.5500","7.887500"
"90059E","DIAMANTE HAIR GRIP PACK/2 RUBY","19","31.4700","7.867500"
"90059F","DIAMANTE HAIR GRIP PACK/2 LT ROSE","15","24.7900","6.197500"
"90060B","FIRE POLISHED GLASS NECKL GOLD","1","5.9500","1.487500"
"90060D","FIRE POLISHED GLASS NECKL BRONZE","3","17.8500","4.462500"
"90060F","FIRE POLISHED GLASS NECKL GREEN","6","35.1600","8.790000"
"90062","CARNIVAL BRACELET","43","545.2800","136.320000"
"90063A","WHITE VINT ART DECO CRYSTAL NECKLAC","12","102.0000","25.500000"
"90063B","BLACK VINT ART DEC CRYSTAL NECKLACE","9","76.3200","19.080000"
"90064A","WHITE VINTAGE CRYSTAL EARRINGS","10","38.7000","9.675000"
"90064B","BLACK VINTAGE  CRYSTAL EARRINGS","11","41.2500","10.312500"
"90065A","WHITE VINTAGE CRYSTAL BRACELET","9","60.7500","15.187500"
"90065B","BLACK VINT ART DEC CRYSTAL BRACELET","2","13.5000","3.375000"
"90067A","PINK VINTAGE VICTORIAN EARRINGS","14","41.1500","10.287500"
"90067B","BROWN VINTAGE VICTORIAN EARRINGS","2","5.8000","1.450000"
"90068","RUBY GLASS NECKLACE 42","1","7.5000","1.875000"
"90069","RUBY GLASS CLUSTER NECKLACE","2","15.0000","3.750000"
"90070","RUBY GLASS CLUSTER BRACELET","17","104.7900","26.197500"
"90071","RUBY GLASS CLUSTER EARRINGS","44","54.6200","13.655000"
"90072","RUBY DROP CHANDELIER EARRINGS","21","83.4200","20.855000"
"90073","VINTAGE ENAMEL & CRYSTAL EARRINGS","27","134.7000","33.675000"
"90074","BLACK DIAMOND CLUSTER NECKLACE","4","37.2400","9.310000"
"90075","MONTANA DIAMOND CLUSTER NECKLACE","4","37.6600","9.415000"
"90076","MONTANA DIAMOND CLUSTER EARRINGS","8","21.5700","5.392500"
"90077","BLACK DIAMOND CLUSTER EARRINGS","3","8.8200","2.205000"
"90078","PINK/WHITE GLASS DEMI CHOKER","2","15.0000","3.750000"
"90079","VINTAGE ENAMEL & CRYSTAL NECKLACE","10","49.7600","12.440000"
"90081A","LILY BROOCH AMETHYST COLOUR","15","74.2500","18.562500"
"90081B","LILY BROOCH WHITE/SILVER COLOUR","1","4.9500","1.237500"
"90081C","LILY BROOCH OLIVE COLOUR","20","99.6000","24.900000"
"90082A","DIAMANTE BOW BROOCH GREEN COLOUR","30","193.2000","48.300000"
"90082B","DIAMANTE BOW BROOCH RED COLOUR","27","171.4500","42.862500"
"90082B","","3","0.0000","0.000000"
"90082D","DIAMANTE BOW BROOCH BLACK COLOUR","10","64.3800","16.095000"
"90082D","","-19","0.0000","0.000000"
"90083","CRYSTAL CZECH CROSS PHONE CHARM","25","23.4700","5.867500"
"90084","PINK CRYSTAL GUITAR PHONE CHARM","1","0.8500","0.212500"
"90084","","1","0.0000","0.000000"
"90085","CRYSTAL STILETTO PHONE CHARM","34","36.7600","9.190000"
"90086","CRYSTAL FROG PHONE CHARM","102","77.7900","19.447500"
