stockcode,description,quantity,revenue,profit,inventorydays,status
84856S,SMALL TAHITI BEACH BAG,3,14.79,3.6975,1460.0,Low
84856S,,-7,0.0,0.0,-625.7142857142857,Normal
84857A,,-5,0.0,0.0,-876.0,Normal
84857B,BLUE MONTE CARLO HANDBAG,22,42.9,10.725,199.0909090909091,Low
84857B,,24,0.0,0.0,182.5,Low
84857C,PINK MONTE CARLO HANDBAG,97,230.38,57.595,45.15463917525773,Normal
84857C,,0,0.0,0.0,inf,Low
84858C,PINK RIVIERA HANDBAG,186,261.68,65.42,23.548387096774192,Normal
84858C,,36,0.0,0.0,121.66666666666667,Low
84859A,SILVER DISCO HANDBAG,129,272.99,68.2475,33.95348837209303,Normal
84859B,BLUE DISCO HANDBAG,32,66.76,16.69,136.875,Low
84859C,PINK DISCO HANDBAG,84,180.52,45.13,52.142857142857146,Low
84859C,wet?,-153,0.0,0.0,-28.627450980392158,Normal
84864A,,-2,0.0,0.0,-2190.0,Normal
84865,damaged,-7,0.0,0.0,-625.7142857142857,Normal
84865,NEW BAROQUE BLACK PHOTO ALBUM,29,152.11,38.0275,151.0344827586207,Low
84870B,BLUE GEISHA GIRL ,43,142.33,35.5825,101.86046511627906,Low
84870C,GREEN GEISHA GIRL ,46,146.05,36.5125,95.21739130434783,Low
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,26,282.15,70.5375,168.46153846153848,Low
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,43,450.08,112.52,101.86046511627906,Low
84872A,,-16,0.0,0.0,-273.75,Normal
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,8.475,2190.0,Low
84873A,,5,0.0,0.0,876.0,Low
84874B,BLUE TRAVEL FIRST AID KIT,41,67.51,16.8775,106.82926829268293,Low
84874B,,-3,0.0,0.0,-1460.0,Normal
84875A,,-17,0.0,0.0,-257.6470588235294,Normal
84875B,GREEN SQUARE COMPACT MIRROR,131,203.51,50.8775,33.4351145038168,Normal
84875D,BLUE SQUARE COMPACT MIRROR,51,63.75,15.9375,85.88235294117646,Low
84875D,found,5,0.0,0.0,876.0,Low
84876B,found,66,0.0,0.0,66.36363636363636,Low
84876B,GREEN HEART COMPACT MIRROR,220,318.31,79.5775,19.90909090909091,Normal
84876B,,-59,0.0,0.0,-74.23728813559322,Normal
84876C,,-19,0.0,0.0,-230.5263157894737,Normal
84876D,BLUE HEART COMPACT MIRROR,129,221.25,55.3125,33.95348837209303,Normal
84876D,damaged,-2,0.0,0.0,-2190.0,Normal
84877A,PINK ROUND COMPACT MIRROR,40,58.16,14.54,109.5,Low
84877A,,-21,0.0,0.0,-208.57142857142858,Normal
84877B,GREEN ROUND COMPACT MIRROR,144,210.56,52.64,30.416666666666668,Normal
84877B,,-27,0.0,0.0,-162.22222222222223,Normal
84877D,?,-203,0.0,0.0,-21.576354679802954,Normal
84877D,BLUE ROUND COMPACT MIRROR,97,152.18,38.045,45.15463917525773,Normal
84877D,found,1,0.0,0.0,4380.0,Low
84877D,,-1,0.0,0.0,-4380.0,Normal
84879,ASSORTED COLOUR BIRD ORNAMENT,36381,58959.73,14739.9325,0.12039251257524532,Normal
84879,damaged,-160,0.0,0.0,-27.375,Normal
84880,WHITE WIRE EGG HOLDER,305,1972.64,493.16,14.360655737704917,Normal
84880,,-5,0.0,0.0,-876.0,Normal
84881,BLUE WIRE SPIRAL CANDLE HOLDER,11,76.22,19.055,398.1818181818182,Low
84881,,-11,0.0,0.0,-398.1818181818182,Normal
84882,GREEN WIRE STANDING CANDLE HOLDER,38,157.34,39.335,115.26315789473685,Low
84884a,ANT WHITE WIRE HEART SPIRAL,38,317.72,79.43,115.26315789473685,Low
84884A,ANT WHITE WIRE HEART SPIRAL,300,1197.96,299.49,14.6,Normal
84898F,YELLOW FLOWERS FELT HANDBAG KIT,46,98.63,24.6575,95.21739130434783,Low
84898F,,-26,0.0,0.0,-168.46153846153848,Normal
84899F,,-5,0.0,0.0,-876.0,Normal
84905,PINK BUTTERFLY CUSHION COVER ,35,173.48,43.37,125.14285714285715,Low
84905,,-5,0.0,0.0,-876.0,Normal
84906,PINK B'FLY C/COVER W BOBBLES,12,78.17,19.5425,365.0,Low
84906,PINK BUTTERFLY CUSHION COVER,22,42.9,10.725,199.0909090909091,Low
84906,,7,0.0,0.0,625.7142857142857,Low
84907,PINK YELLOW PATCH CUSHION COVER,29,180.93,45.2325,151.0344827586207,Low
84907,,-3,0.0,0.0,-1460.0,Normal
84910A,PINK PAISLEY CUSHION COVER ,26,192.14,48.035,168.46153846153848,Low
84910A,,-16,0.0,0.0,-273.75,Normal
84912A,PINK ROSE WASHBAG,156,560.62,140.155,28.076923076923077,Normal
84912A,,72,0.0,0.0,60.833333333333336,Low
84912B,damaged,-14,0.0,0.0,-312.85714285714283,Normal
84912B,GREEN ROSE WASHBAG,324,1136.6,284.15,13.518518518518519,Normal
84912B,,-93,0.0,0.0,-47.096774193548384,Normal
84913A,SOFT PINK ROSE TOWEL ,273,952.83,238.2075,16.043956043956044,Normal
84913A,,-75,0.0,0.0,-58.4,Normal
84913B,MINT GREEN ROSE TOWEL,196,754.07,188.5175,22.346938775510207,Normal
84915,HAND TOWEL PINK FLOWER AND DAISY,217,372.33,93.0825,20.184331797235025,Normal
84916,HAND TOWEL PALE BLUE W FLOWERS,223,453.39,113.3475,19.64125560538117,Normal
84916,,-32,0.0,0.0,-136.875,Normal
84917,WHITE HAND TOWEL WITH BUTTERFLY,184,466.3,116.575,23.804347826086957,Normal
84917,,-57,0.0,0.0,-76.84210526315789,Normal
84919,BLUE CUSHION COVER WITH FLOWER,58,381.78,95.445,75.51724137931035,Low
84919,,-17,0.0,0.0,-257.6470588235294,Normal
84920,PINK FLOWER FABRIC PONY,117,453.73,113.4325,37.43589743589744,Normal
84920,,-30,0.0,0.0,-146.0,Normal
84921,CREAM AND PINK FLOWERS PONY ,11,41.25,10.3125,398.1818181818182,Low
84921,,-6,0.0,0.0,-730.0,Normal
84922,PINK BUTTERFLY WASHBAG,9,42.29,10.5725,486.6666666666667,Low
84923,PINK BUTTERFLY HANDBAG W BOBBLES,162,671.62,167.905,27.037037037037038,Normal
84924A,WAKE UP COCKEREL CALENDAR SIGN ,81,348.59,87.1475,54.074074074074076,Low
84924F,PSYCHEDELIC METAL SIGN CALENDAR,10,7.9,1.975,438.0,Low
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,9.5625,292.0,Low
84925D,,-12,0.0,0.0,-365.0,Normal
84925F,PSYCHEDELIC WALL THERMOMETER,80,112.48,28.12,54.75,Low
84925F,,15,0.0,0.0,292.0,Low
84926A,WAKE UP COCKEREL TILE COASTER,604,210.52,52.63,7.251655629139073,Normal
84926D,LA PALMIERA TILE COASTER,709,276.53,69.1325,6.1777150916784205,Normal
84926E,FLOWERS TILE COASTER,992,334.76,83.69,4.415322580645161,Normal
84926F,PSYCHEDELIC TILE COASTER,406,188.26,47.065,10.788177339901477,Normal
84927A,WAKE UP COCKEREL TILE HOOK,49,70.06,17.515,89.38775510204083,Low
84927A,,-7,0.0,0.0,-625.7142857142857,Normal
84927D,LA PALMIERA TILE HOOK,46,48.05,12.0125,95.21739130434783,Low
84927D,,-1,0.0,0.0,-4380.0,Normal
84927E,FLOWERS TILE HOOK,57,75.96,18.99,76.84210526315789,Low
84927E,,-2,0.0,0.0,-2190.0,Normal
84927F,PSYCHEDELIC TILE HOOK,294,181.0,45.25,14.89795918367347,Normal
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2105,469.07,117.2675,2.0807600950118768,Normal
84929,code mix up? 84930,-967,0.0,0.0,-4.529472595656671,Normal
84929,found,600,0.0,0.0,7.3,Normal
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,135,322.54,80.635,32.44444444444444,Normal
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,177,424.08,106.02,24.74576271186441,Normal
84944,found,37,0.0,0.0,118.37837837837837,Low
84944,michel oops,22,0.0,0.0,199.0909090909091,Low
84944,SET OF 6 KASHMIR FOLKART BAUBLES,653,1026.21,256.5525,6.707503828483921,Normal
84944,,133,0.0,0.0,32.932330827067666,Normal
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,10454,8657.17,2164.2925,0.41897838148077293,Normal
84946,ANTIQUE SILVER T-LIGHT GLASS,14372,19062.41,4765.6025,0.30475925410520455,Normal
84946,ANTIQUE SILVER TEA GLASS ETCHED,4539,6454.26,1613.565,0.9649702577660277,Normal
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,8674,10258.98,2564.745,0.5049573437860272,Normal
84949,SILVER HANGING T-LIGHT HOLDER,4538,7230.09,1807.5225,0.9651828999559277,Normal
84950,ASSORTED COLOUR T-LIGHT HOLDER,3621,2298.73,574.6825,1.2096106048053024,Normal
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,452,534.84,133.71,9.690265486725664,Normal
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,451,554.78,138.695,9.711751662971174,Normal
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,92,264.47,66.1175,47.608695652173914,Normal
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,183,320.89,80.2225,23.934426229508198,Normal
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,144,255.0,63.75,30.416666666666668,Normal
84952C,,-19,0.0,0.0,-230.5263157894737,Normal
84963A,PINK PAINTED KASHMIRI CHAIR,4,171.8,42.95,1095.0,Low
84963B,BLUE PAINTED KASHMIRI CHAIR,3,149.85,37.4625,1460.0,Low
84964B,,-1,0.0,0.0,-4380.0,Normal
84966A,,-17,0.0,0.0,-257.6470588235294,Normal
84966B,,-11,0.0,0.0,-398.1818181818182,Normal
84967A,,-2,0.0,0.0,-2190.0,Normal
84967B,,-1,0.0,0.0,-4380.0,Normal
84968a,SET OF 16 VINTAGE ROSE CUTLERY,5,125.33,31.3325,876.0,Low
84968A,SET OF 16 VINTAGE ROSE CUTLERY,257,3011.8,752.95,17.042801556420233,Normal
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,6.375,2190.0,Low
84968B,,-19,0.0,0.0,-230.5263157894737,Normal
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,313,3534.99,883.7475,13.993610223642174,Normal
84968d,SET OF 16 VINTAGE RED CUTLERY,3,74.88,18.72,1460.0,Low
84968D,SET OF 16 VINTAGE RED CUTLERY,156,1648.72,412.18,28.076923076923077,Normal
84968e,SET OF 16 VINTAGE BLACK CUTLERY,8,200.21,50.0525,547.5,Low
84968E,check,-35,0.0,0.0,-125.14285714285715,Normal
84968E,SET OF 16 VINTAGE BLACK CUTLERY,134,1522.53,380.6325,32.68656716417911,Normal
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,25.49,6.3725,4380.0,Low
84968F,check,-20,0.0,0.0,-219.0,Normal
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,177,1905.68,476.42,24.74576271186441,Normal
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,557,2381.02,595.255,7.863554757630162,Normal
84969,check,-50,0.0,0.0,-87.6,Normal
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,201,418.98,104.745,21.791044776119403,Normal
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,6053,6401.37,1600.3425,0.723608128200892,Normal
84970s,HANGING HEART ZINC T-LIGHT HOLDER,238,496.49,124.1225,18.403361344537817,Normal
84970S,HANGING HEART ZINC T-LIGHT HOLDER,8880,7652.21,1913.0525,0.49324324324324326,Normal
84971l,LARGE HEART FLOWERS HOOK   ,2,4.92,1.23,2190.0,Low
84971L,,2,0.0,0.0,2190.0,Low
84971S,SMALL HEART FLOWERS HOOK ,1785,1560.85,390.2125,2.453781512605042,Normal
84974,S/2 ZINC HEART DESIGN PLANTERS,40,398.0,99.5,109.5,Low
84975,HEART SHAPED MIRROR,5,8.45,2.1125,876.0,Low
84975,,-1,0.0,0.0,-4380.0,Normal
84976,RECTANGULAR SHAPED MIRROR,498,435.09,108.7725,8.795180722891565,Normal
84976,,-66,0.0,0.0,-66.36363636363636,Normal
84977,WIRE FLOWER T-LIGHT HOLDER,1,1.25,0.3125,4380.0,Low
84977,,3,0.0,0.0,1460.0,Low
84978,HANGING HEART JAR T-LIGHT HOLDER,12337,16270.94,4067.735,0.3550295857988166,Normal
84984A,GREEN PEONY CUSHION COVER,19,88.35,22.0875,230.5263157894737,Low
84984B,RED PEONY CUSHION COVER ,17,79.05,19.7625,257.6470588235294,Low
84984D,ORIENTAL RED CUSHION COVER ,13,60.45,15.1125,336.92307692307696,Low
84985A,SET OF 72 GREEN PAPER DOILIES,37,53.65,13.4125,118.37837837837837,Low
84987,SET OF 36 TEATIME PAPER DOILIES,3038,4452.32,1113.08,1.4417379855167873,Normal
84988,?,3000,0.0,0.0,1.46,Normal
84988,SET OF 72 PINK HEART PAPER DOILIES,4299,6653.85,1663.4625,1.0188415910676902,Normal
84989a,75 GREEN FAIRY CAKE CASES,42,87.51,21.8775,104.28571428571429,Low
84989A,75 GREEN FAIRY CAKE CASES,28,15.4,3.85,156.42857142857142,Low
84989A,,0,0.0,0.0,inf,Low
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,1.1,0.275,2190.0,Low
84990,,-22,0.0,0.0,-199.0909090909091,Normal
84991,60 TEATIME FAIRY CAKE CASES,18040,9088.02,2272.005,0.24279379157427938,Normal
84992,72 SWEETHEART FAIRY CAKE CASES,13230,6493.19,1623.2975,0.3310657596371882,Normal
84993a,75 GREEN PETIT FOUR CASES,32,26.56,6.64,136.875,Low
84993A,75 GREEN PETIT FOUR CASES,343,159.69,39.9225,12.769679300291546,Normal
84993B,75 BLACK PETIT FOUR CASES,58,24.36,6.09,75.51724137931035,Low
84993B,,-54,0.0,0.0,-81.11111111111111,Normal
84997a,CHILDRENS CUTLERY POLKADOT GREEN ,101,837.29,209.3225,43.36633663366337,Normal
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,5,41.45,10.3625,876.0,Low
84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1715,6814.47,1703.6175,2.553935860058309,Normal
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,845,3069.46,767.365,5.183431952662722,Normal
84997b,CHILDRENS CUTLERY RETROSPOT RED ,273,2287.37,571.8425,16.043956043956044,Normal
84997b,RED 3 PIECE RETROSPOT CUTLERY SET,91,765.55,191.3875,48.13186813186813,Normal
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2628,10294.36,2573.59,1.6666666666666667,Normal
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,1552,5624.11,1406.0275,2.822164948453608,Normal
84997c,BLUE 3 PIECE POLKADOT CUTLERY SET,19,158.23,39.5575,230.5263157894737,Low
84997c,CHILDRENS CUTLERY POLKADOT BLUE,265,2216.21,554.0525,16.528301886792455,Normal
84997C,?,-741,0.0,0.0,-5.910931174089069,Normal
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1201,4346.27,1086.5675,3.646960865945046,Normal
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2577,10132.01,2533.0025,1.6996507566938301,Normal
84997d,CHILDRENS CUTLERY POLKADOT PINK,285,2372.33,593.0825,15.368421052631579,Normal
84997d,PINK 3 PIECE POLKADOT CUTLERY SET,34,285.46,71.365,128.8235294117647,Low
84997D,CHILDRENS CUTLERY POLKADOT PINK,3664,14486.94,3621.735,1.1954148471615722,Normal
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1412,5140.81,1285.2025,3.101983002832861,Normal
85006,SET 4 NURSERY DES ROUND BOXES,55,57.25,14.3125,79.63636363636364,Low
85006,,-21,0.0,0.0,-208.57142857142858,Normal
85008,SET OF 3 CONEY ISLAND OVAL BOXES,13,66.12,16.53,336.92307692307696,Low
85008,,-16,0.0,0.0,-273.75,Normal
85014a,BLACK/BLUE POLKADOT UMBRELLA,18,225.32,56.33,243.33333333333334,Low
85014A,BLACK/BLUE POLKADOT UMBRELLA,1158,6648.97,1662.2425,3.7823834196891193,Normal
85014b,RED RETROSPOT UMBRELLA,25,313.06,78.265,175.2,Low
85014B,RED RETROSPOT UMBRELLA,1913,10970.05,2742.5125,2.289597490852065,Normal
85015,SET OF 12  VINTAGE POSTCARD SET,2182,1719.84,429.96,2.007332722273144,Normal
85016,SET OF 6 VINTAGE NOTELETS KIT,563,560.11,140.0275,7.779751332149201,Normal
85016,,-41,0.0,0.0,-106.82926829268293,Normal
85017A,ENVELOPE 50 ROMANTIC IMAGES,16,13.58,3.395,273.75,Low
85017A,,-20,0.0,0.0,-219.0,Normal
85017B,ENVELOPE 50 BLOSSOM IMAGES,1065,590.09,147.5225,4.112676056338028,Normal
85017B,,-199,0.0,0.0,-22.01005025125628,Normal
85017C,adjustment,1,0.0,0.0,4380.0,Low
85017C,ENVELOPE 50 CURIOUS IMAGES,50,27.02,6.755,87.6,Low
85017C,Found,13,0.0,0.0,336.92307692307696,Low
85018B,,-2,0.0,0.0,-2190.0,Normal
85018C,,3,0.0,0.0,1460.0,Low
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.6,7.65,365.0,Low
85019A,ROMANTIC IMAGES NOTEBOOK SET,414,564.35,141.0875,10.579710144927537,Normal
85019B,BLOSSOM  IMAGES NOTEBOOK SET,512,682.97,170.7425,8.5546875,Normal
85019B,check,15,0.0,0.0,292.0,Low
85019C,CURIOUS  IMAGES NOTEBOOK SET,170,219.72,54.93,25.764705882352942,Normal
85019C,Damaged,-108,0.0,0.0,-40.55555555555556,Normal
85020,ROUND PINK HEART MIRROR,85,188.81,47.2025,51.529411764705884,Low
85023B,EAU DE NILE JEWELLED PHOTOFRAME,32,81.6,20.4,136.875,Low
85023C,PINK LARGE JEWELED PHOTOFRAME,-1,-2.55,-0.6375,-4380.0,Normal
85024B,EAU DE NILE JEWELLED PHOTOFRAME,193,289.65,72.4125,22.694300518134717,Normal
85024C,PINK SMALL JEWELLED PHOTOFRAME,11,18.15,4.5375,398.1818181818182,Low
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,330,556.77,139.1925,13.272727272727273,Normal
85025C,barcode problem,-230,0.0,0.0,-19.043478260869563,Normal
85025C,PINK HEART SHAPE PHOTO FRAME,321,520.91,130.2275,13.644859813084112,Normal
85025C,,144,0.0,0.0,30.416666666666668,Normal
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,79,70.27,17.5675,55.44303797468355,Low
85027L,FRENCH CHATEAU LARGE PLATTER ,65,150.75,37.6875,67.38461538461539,Low
85027L,,8,0.0,0.0,547.5,Low
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,4.875,438.0,Low
85028L,,9,0.0,0.0,486.6666666666667,Low
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24,51.6,12.9,182.5,Low
85028S,,23,0.0,0.0,190.43478260869566,Low
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,7.3125,292.0,Low
85030,,-9,0.0,0.0,-486.6666666666667,Normal
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,11.475,273.75,Low
85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,4.95,1.2375,4380.0,Low
85031C,CURIOUS IMAGES SCRAP BOOK SET,3,14.85,3.7125,1460.0,Low
85031C,,-1,0.0,0.0,-4380.0,Normal
85032A,ROMANTIC IMAGES GIFT WRAP SET,790,777.14,194.285,5.544303797468355,Normal
85032B,BLOSSOM IMAGES GIFT WRAP SET,798,747.79,186.9475,5.488721804511278,Normal
85032C,CURIOUS IMAGES GIFT WRAP SET,673,712.04,178.01,6.508172362555721,Normal
85032D,damaged,-1,0.0,0.0,-4380.0,Normal
85032D,YULETIDE IMAGES GIFT WRAP SET,675,553.54,138.385,6.488888888888889,Normal
85032D,,171,0.0,0.0,25.614035087719298,Normal
85034a,3 GARDENIA MORRIS BOXED CANDLES,3,24.87,6.2175,1460.0,Low
85034A,3 GARDENIA MORRIS BOXED CANDLES,494,894.4,223.6,8.866396761133604,Normal
85034A,check,24,0.0,0.0,182.5,Low
85034A,damaged,-81,0.0,0.0,-54.074074074074076,Normal
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,1,8.29,2.0725,4380.0,Low
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,949,1633.78,408.445,4.615384615384616,Normal
85034C,3 ROSE MORRIS BOXED CANDLES,1113,1732.0,433.0,3.9353099730458223,Normal
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,2,16.94,4.235,2190.0,Low
85035A,CHECK,-59,0.0,0.0,-74.23728813559322,Normal
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,273,769.55,192.3875,16.043956043956044,Normal
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,8.47,2.1175,4380.0,Low
85035B,check,-36,0.0,0.0,-121.66666666666667,Normal
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,620,1058.35,264.5875,7.064516129032258,Normal
85035c,ROSE 3 WICK MORRIS BOX CANDLE,1,8.47,2.1175,4380.0,Low
85035C,check,-24,0.0,0.0,-182.5,Normal
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1152,1779.41,444.8525,3.8020833333333335,Normal
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,2,16.58,4.145,2190.0,Low
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,222,758.1,189.525,19.72972972972973,Normal
85036A,,-82,0.0,0.0,-53.41463414634146,Normal
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,8.47,2.1175,4380.0,Low
85036B,check,-23,0.0,0.0,-190.43478260869566,Normal
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,363,583.93,145.9825,12.066115702479339,Normal
85036B,damages wax,-1284,0.0,0.0,-3.411214953271028,Normal
85036C,check,-4,0.0,0.0,-1095.0,Normal
85036C,damages wax,-1560,0.0,0.0,-2.8076923076923075,Normal
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,565,872.61,218.1525,7.752212389380531,Normal
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1065,2179.66,544.915,4.112676056338028,Normal
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,40,131.81,32.9525,109.5,Low
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,705,1012.27,253.0675,6.212765957446808,Normal
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,806,1174.63,293.6575,5.43424317617866,Normal
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,304,264.12,66.03,14.407894736842106,Normal
85040a,S/4 PINK FLOWER CANDLES IN BOWL,32,105.28,26.32,136.875,Low
85040A,S/4 PINK FLOWER CANDLES IN BOWL,873,1582.57,395.6425,5.017182130584192,Normal
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,133,222.87,55.7175,32.932330827067666,Normal
85040B,,-1,0.0,0.0,-4380.0,Normal
85042,ANTIQUE LILY FAIRY LIGHTS,-3,-14.85,-3.7125,-1460.0,Normal
85044,,1,0.0,0.0,4380.0,Low
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,38,171.3,42.825,115.26315789473685,Low
85045,,22,0.0,0.0,199.0909090909091,Low
85047,WHITE BEADED GARLAND STRING 20LIGHT,0,0.8,0.2,inf,Low
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1318,10602.66,2650.665,3.3232169954476483,Normal
85049a,TRADITIONAL CHRISTMAS RIBBONS,244,812.84,203.21,17.95081967213115,Normal
85049A,TRADITIONAL CHRISTMAS RIBBONS,2993,3832.36,958.09,1.4634146341463414,Normal
85049b,LUSH GREENS RIBBONS,2,4.92,1.23,2190.0,Low
85049B,Amazon,1,0.0,0.0,4380.0,Low
85049B,LUSH GREENS RIBBONS,54,67.5,16.875,81.11111111111111,Low
85049B,,4,0.0,0.0,1095.0,Low
85049c,ROMANTIC PINKS RIBBONS ,1,2.46,0.615,4380.0,Low
85049C,ROMANTIC PINKS RIBBONS ,1217,1518.19,379.5475,3.5990139687756777,Normal
85049d,BRIGHT BLUES RIBBONS ,2,4.92,1.23,2190.0,Low
85049D,?,-100,0.0,0.0,-43.8,Normal
85049D,BRIGHT BLUES RIBBONS ,549,697.49,174.3725,7.978142076502732,Normal
85049D,,-26,0.0,0.0,-168.46153846153848,Normal
85049e,SCANDINAVIAN REDS RIBBONS,109,360.71,90.1775,40.183486238532105,Normal
85049E,SCANDINAVIAN REDS RIBBONS,2851,3772.36,943.09,1.5363030515608558,Normal
85049F,BABY BOOM RIBBONS ,378,477.34,119.335,11.587301587301587,Normal
85049F,,-130,0.0,0.0,-33.69230769230769,Normal
85049g,CHOCOLATE BOX RIBBONS ,113,276.42,69.105,38.76106194690266,Normal
85049G,CHOCOLATE BOX RIBBONS ,1601,1990.44,497.61,2.73579013116802,Normal
85049H,URBAN BLACK RIBBONS ,849,870.35,217.5875,5.159010600706714,Normal
85053,FRENCH ENAMEL CANDLEHOLDER,1673,3609.13,902.2825,2.6180514046622836,Normal
85054,check,-39,0.0,0.0,-112.3076923076923,Normal
85054,found,27,0.0,0.0,162.22222222222223,Low
85054,FRENCH ENAMEL POT W LID,585,1428.13,357.0325,7.487179487179487,Normal
85055,FRENCH ENAMEL UTENSIL HOLDER,45,183.71,45.9275,97.33333333333333,Low
85059,FRENCH ENAMEL WATER BASIN,403,1250.61,312.6525,10.86848635235732,Normal
85060,,-4,0.0,0.0,-1095.0,Normal
85061W,WHITE JEWELLED HEART DECORATION,2157,1891.5,472.875,2.030598052851182,Normal
85061W,,-391,0.0,0.0,-11.202046035805626,Normal
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1470,2442.7,610.675,2.979591836734694,Normal
85063,CREAM SWEETHEART MAGAZINE RACK,-3,-46.85,-11.7125,-1460.0,Normal
85064,CREAM SWEETHEART LETTER RACK,214,966.95,241.7375,20.46728971962617,Normal
85064,,-13,0.0,0.0,-336.92307692307696,Normal
85065,CREAM SWEETHEART TRAYS,-1,-12.75,-3.1875,-4380.0,Normal
85066,CREAM SWEETHEART MINI CHEST,1751,22248.15,5562.0375,2.5014277555682467,Normal
85067,CREAM SWEETHEART WALL CABINET,7,126.65,31.6625,625.7142857142857,Low
85067,,-9,0.0,0.0,-486.6666666666667,Normal
85068,CREAM SWEETHEART SHELF + HOOKS,-1,-7.95,-1.9875,-4380.0,Normal
85068,,-4,0.0,0.0,-1095.0,Normal
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,889,134.83,33.7075,4.926884139482565,Normal
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1299,683.01,170.7525,3.371824480369515,Normal
85071C,CHARLIE+LOLAEXTREMELY BUSY SIGN,683,428.0,107.0,6.412884333821377,Normal
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,403,249.49,62.3725,10.86848635235732,Normal
85078,missing,-840,0.0,0.0,-5.214285714285714,Normal
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1932,696.8,174.2,2.267080745341615,Normal
85084,HOLLY TOP CHRISTMAS STOCKING,20,17.0,4.25,219.0,Low
85084,,20,0.0,0.0,219.0,Low
85086A,CANDY SPOT HEART DECORATION,146,122.08,30.52,30.0,Normal
85086A,,-30,0.0,0.0,-146.0,Normal
85087,CANDY SPOT CUSHION COVER,338,1127.04,281.76,12.958579881656805,Normal
85087,,-16,0.0,0.0,-273.75,Normal
85088,CANDY SPOT HAND BAG,257,530.63,132.6575,17.042801556420233,Normal
85089,CANDY SPOT BUNNY,14,41.3,10.325,312.85714285714283,Low
85092,CANDY SPOT TEA COSY,27,40.05,10.0125,162.22222222222223,Low
85092,,-9,0.0,0.0,-486.6666666666667,Normal
